RxnID	Comps	Eq	Subs	Type	nModelsXGPR.rxnMaxInAnyGPR	Class
HMR_8595	s	limonene[c] <=> limonene[s]	Transport, extracellular	Core	0	Connectivity
HMR_8597	s	(-)-trans-carveol[c] <=> (-)-trans-carveol[s]	Transport, extracellular	Core	0	Connectivity
HMR_8599	s	perillyl alcohol[c] <=> perillyl alcohol[s]	Transport, extracellular	Core	0	Connectivity
HMR_8600	s	(+)-alpha-pinene[c] <=> (+)-alpha-pinene[s]	Transport, extracellular	Core	0	Connectivity
HMR_8602	s	alpha-pinene-oxide[c] <=> alpha-pinene-oxide[s]	Transport, extracellular	Core	0	Connectivity
HMR_8696	s	beta-carotene[c] <=> beta-carotene[s]	Transport, extracellular	Core	0	Connectivity
HMR_8797	s	phenylacetylglutamine[c] <=> phenylacetylglutamine[s]	Transport, extracellular	Core	0	Connectivity
HMR_8798	s	phenylacetylglycine[c] <=> phenylacetylglycine[s]	Transport, extracellular	Core	0	Connectivity
HMR_8863	s	12-hydroxydodecanoic acid[c] <=> 12-hydroxydodecanoic acid[s]	Transport, extracellular	Core	0	Connectivity
HMR_8864	s	14-hydroxytetradecanoic acid[c] <=> 14-hydroxytetradecanoic acid[s]	Transport, extracellular	Core	0	Connectivity
HMR_8865	s	16-hydroxyhexadecanoic acid[c] <=> 16-hydroxyhexadecanoic acid[s]	Transport, extracellular	Core	0	Connectivity
HMR_8881	s	GD1beta[c] <=> GD1beta[s]	Transport, extracellular	Core	0	Connectivity
HMR_8883	s	GD1c[c] <=> GD1c[s]	Transport, extracellular	Core	0	Connectivity
HMR_8896	s	GP1calpha[c] <=> GP1calpha[s]	Transport, extracellular	Core	0	Connectivity
HMR_8898	s	GP1c[c] <=> GP1c[s]	Transport, extracellular	Core	0	Connectivity
HMR_9176	s	estriol[c] <=> estriol[s]	Transport, extracellular	Core	0	Connectivity
HMR_9178	s	etiocholanolone[c] <=> etiocholanolone[s]	Transport, extracellular	Core	0	Connectivity
HMR_9180	s	D-ornithine[c] <=> D-ornithine[s]	Transport, extracellular	Core	0	Connectivity
HMR_9182	s	D-arginine[c] <=> D-arginine[s]	Transport, extracellular	Core	0	Connectivity
HMR_9187	s	glucose-1,6-bisphosphate[c] <=> glucose-1,6-bisphosphate[s]	Transport, extracellular	Core	0	Connectivity
HMR_9635	s	gpi_sig[c] <=> gpi_sig[s]	Transport, extracellular	Core	0	Connectivity
HMR_9644	s	G00079[c] <=> G00079[s]	Transport, extracellular	Core	0	Connectivity
HMR_9645	s	G00082[c] <=> G00082[s]	Transport, extracellular	Core	0	Connectivity
HMR_9646	s	G00083[c] <=> G00083[s]	Transport, extracellular	Core	0	Connectivity
HMR_9647	s	V3(NeuAc)2-Gb5Cer[c] <=> V3(NeuAc)2-Gb5Cer[s]	Transport, extracellular	Core	0	Connectivity
HMR_9648	s	n5m2masn[c] <=> n5m2masn[s]	Transport, extracellular	Core	0	Connectivity
HMR_9651	s	G00086[c] <=> G00086[s]	Transport, extracellular	Core	0	Connectivity
HMR_9653	s	dgpi_prot heparan sulfate[c] <=> dgpi_prot heparan sulfate[s]	Transport, extracellular	Core	0	Connectivity
HMR_9654	s	dem2emgacpail_prot heparan sulfate[c] <=> dem2emgacpail_prot heparan sulfate[s]	Transport, extracellular	Core	0	Connectivity
HMR_9655	s	glcnac-alpha-1,4-core 2[c] <=> glcnac-alpha-1,4-core 2[s]	Transport, extracellular	Core	0	Connectivity
HMR_9656	s	4-hydroxyretinoic acid[c] <=> 4-hydroxyretinoic acid[s]	Transport, extracellular	Core	0	Connectivity
HMR_9657	s	3-deoxy-D-glycero-D-galacto-2-nonulosonic acid[c] <=> 3-deoxy-D-glycero-D-galacto-2-nonulosonic acid[s]	Transport, extracellular	Core	0	Connectivity
HMR_9658	s	m3gacpail_prot heparan sulfate[c] <=> m3gacpail_prot heparan sulfate[s]	Transport, extracellular	Core	0	Connectivity
HMR_9659	s	eumelanin[c] <=> eumelanin[s]	Transport, extracellular	Core	0	Connectivity
HMR_9660	s	core 5[c] <=> core 5[s]	Transport, extracellular	Core	0	Connectivity
HMR_9661	s	core 7[c] <=> core 7[s]	Transport, extracellular	Core	0	Connectivity
HMR_9662	s	core 8[c] <=> core 8[s]	Transport, extracellular	Core	0	Connectivity
HMR_9663	s	mem2emgacpail_prot heparan sulfate[c] <=> mem2emgacpail_prot heparan sulfate[s]	Transport, extracellular	Core	0	Connectivity
HMR_0578	m	acyl-CoA-CL pool[c] => acyl-CoA-CL pool[m]	Transport, mitochondrial	Core	0	Connectivity
HMR_0587	m	CL pool[c] <=> CL pool[m]	Transport, mitochondrial	Core	0	Connectivity
HMR_1936	m	pregnenolone[c] <=> pregnenolone[m]	Transport, mitochondrial	Core	0	Connectivity
HMR_4743	m	5-aminolevulinate[c] <=> 5-aminolevulinate[m]	Transport, mitochondrial	Core	0	Connectivity
HMR_4898	m	O2[c] <=> O2[m]	Transport, mitochondrial	Core	0	Connectivity
HMR_4922	m	CO2[c] <=> CO2[m]	Transport, mitochondrial	Core	0	Connectivity
HMR_9179	p	D-ornithine[c] <=> D-ornithine[p]	Transport, peroxisomal	Core	0	Connectivity
HMR_9181	p	D-arginine[c] <=> D-arginine[p]	Transport, peroxisomal	Core	0	Connectivity
HMR_8763	l	lactose[c] <=> lactose[l]	Transport, lysosomal	Core	0	Connectivity
HMR_8153	g	gal-glcnac-gal-globoside[c] <=> gal-glcnac-gal-globoside[g]	Transport, Golgi apparatus	Core	0	Connectivity
HMR_8157	g	sialyl(1,3)-sialyl(2,6)-galactosylgloboside[c] <=> sialyl(1,3)-sialyl(2,6)-galactosylgloboside[g]	Transport, Golgi apparatus	Core	0	Connectivity
HMR_8160	g	sialyl(2,3)-sialyl(2,6)-galactosylgloboside[c] <=> sialyl(2,3)-sialyl(2,6)-galactosylgloboside[g]	Transport, Golgi apparatus	Core	0	Connectivity
HMR_8163	g	disialylgalactosylgloboside[c] <=> disialylgalactosylgloboside[g]	Transport, Golgi apparatus	Core	0	Connectivity
HMR_8213	g	digalactosylceramidesulfate[c] <=> digalactosylceramidesulfate[g]	Transport, Golgi apparatus	Core	0	Connectivity
HMR_8222	g	fucosyl-galactosylgloboside[c] <=> fucosyl-galactosylgloboside[g]	Transport, Golgi apparatus	Core	0	Connectivity
HMR_8265	g	fucacgalfucgalacglcgalgluside heparan sulfate[c] <=> fucacgalfucgalacglcgalgluside heparan sulfate[g]	Transport, Golgi apparatus	Core	0	Connectivity
HMR_8269	g	fucgalfucgalacglcgalgluside heparan sulfate[c] <=> fucgalfucgalacglcgalgluside heparan sulfate[g]	Transport, Golgi apparatus	Core	0	Connectivity
HMR_8272	g	glycolipid[c] <=> glycolipid[g]	Transport, Golgi apparatus	Core	0	Connectivity
HMR_8282	g	galfuc12gal14acglcgalgluside heparan sulfate[c] <=> galfuc12gal14acglcgalgluside heparan sulfate[g]	Transport, Golgi apparatus	Core	0	Connectivity
HMR_8320	g	IV3Neu5Ac,III4Fuc-Lc4Cer[c] <=> IV3Neu5Ac,III4Fuc-Lc4Cer[g]	Transport, Golgi apparatus	Core	0	Connectivity
HMR_8323	g	lacto-N-fucopentaosyl-III-ceramide[c] <=> lacto-N-fucopentaosyl-III-ceramide[g]	Transport, Golgi apparatus	Core	0	Connectivity
HMR_8874	g	IV3NeuAc,III3Fuc-nLc4Cer[c] <=> IV3NeuAc,III3Fuc-nLc4Cer[g]	Transport, Golgi apparatus	Core	0	Connectivity
HMR_8880	g	GD1beta[c] <=> GD1beta[g]	Transport, Golgi apparatus	Core	0	Connectivity
HMR_8882	g	GD1c[c] <=> GD1c[g]	Transport, Golgi apparatus	Core	0	Connectivity
HMR_8895	g	GP1calpha[c] <=> GP1calpha[g]	Transport, Golgi apparatus	Core	0	Connectivity
HMR_8897	g	GP1c[c] <=> GP1c[g]	Transport, Golgi apparatus	Core	0	Connectivity
HMR_9667	g	n5m2masn[g] <=> n5m2masn[c]	Transport, Golgi apparatus	Core	0	Connectivity
HMR_9668	g	glcnac-alpha-1,4-core 2[g] <=> glcnac-alpha-1,4-core 2[c]	Transport, Golgi apparatus	Core	0	Connectivity
HMR_1809	r	5beta-cholestan-3alpha,7alpha,12alpha-triol[c] <=> 5beta-cholestan-3alpha,7alpha,12alpha-triol[r]	Transport, endoplasmic reticular	Core	0	Connectivity
HMR_7929	r	11-deoxycortisol[c] <=> 11-deoxycortisol[r]	Transport, endoplasmic reticular	Core	0	Connectivity
HMR_7960	r	6beta-hydroxytestosterone[c] <=> 6beta-hydroxytestosterone[r]	Transport, endoplasmic reticular	Core	0	Connectivity
HMR_7963	r	estrone-glucuronide[c] <=> estrone-glucuronide[r]	Transport, endoplasmic reticular	Core	0	Connectivity
HMR_7981	r	etiocholan-3alpha-ol-17-one 3-glucuronide[c] <=> etiocholan-3alpha-ol-17-one 3-glucuronide[r]	Transport, endoplasmic reticular	Core	0	Connectivity
HMR_7985	r	16-glucuronide-estriol[c] <=> 16-glucuronide-estriol[r]	Transport, endoplasmic reticular	Core	0	Connectivity
HMR_7989	r	5alpha-dihydrotestosterone-glucuronide[c] <=> 5alpha-dihydrotestosterone-glucuronide[r]	Transport, endoplasmic reticular	Core	0	Connectivity
HMR_8060	r	hydroxylated-ebastine[c] <=> hydroxylated-ebastine[r]	Transport, endoplasmic reticular	Core	0	Connectivity
HMR_8594	r	androsterone[c] <=> androsterone[r]	Transport, endoplasmic reticular	Core	0	Connectivity
HMR_8851	r	testosterone glucuronide[c] <=> testosterone glucuronide[r]	Transport, endoplasmic reticular	Core	0	Connectivity
HMR_9629	r	gpi_sig[r] <=> gpi_sig[c]	Transport, endoplasmic reticular	Core	0	Connectivity
HMR_7108	x	benzo[a]pyrene[x] <=> benzo[a]pyrene[s]	Exchange reactions	Core	0	Connectivity
HMR_7110	x	naphthalene[x] <=> naphthalene[s]	Exchange reactions	Core	0	Connectivity
HMR_7112	x	aflatoxin B1[x] <=> aflatoxin B1[s]	Exchange reactions	Core	0	Connectivity
HMR_7114	x	trichloroethene[x] <=> trichloroethene[s]	Exchange reactions	Core	0	Connectivity
HMR_7116	x	bromobenzene[x] <=> bromobenzene[s]	Exchange reactions	Core	0	Connectivity
HMR_7118	x	7,12-dimethylbenz[a]anthracene[x] <=> 7,12-dimethylbenz[a]anthracene[s]	Exchange reactions	Core	0	Connectivity
HMR_7120	x	4-(n-nitrosomethylamino)-1-(3-pyridyl)-1-butanone[x] <=> 4-(n-nitrosomethylamino)-1-(3-pyridyl)-1-butanone[s]	Exchange reactions	Core	0	Connectivity
HMR_7122	x	1-nitronaphthalene[x] <=> 1-nitronaphthalene[s]	Exchange reactions	Core	0	Connectivity
HMR_7124	x	1,1-dichloroethylene[x] <=> 1,1-dichloroethylene[s]	Exchange reactions	Core	0	Connectivity
HMR_7126	x	1,2-dibromoethane[x] <=> 1,2-dibromoethane[s]	Exchange reactions	Core	0	Connectivity
HMR_9023	x	TAG-extraction[x] <=> TAG-extraction[s]	Exchange reactions	Core	0	Connectivity
HMR_9024	x	chylomicron[x] => chylomicron[s]	Exchange reactions	Core	0	Connectivity
HMR_9025	x	VLDL[x] => VLDL[s]	Exchange reactions	Core	0	Connectivity
HMR_9026	x	HDL[x] => HDL[s]	Exchange reactions	Core	0	Connectivity
HMR_9027	x	LDL[x] => LDL[s]	Exchange reactions	Core	0	Connectivity
HMR_9028	x	chylomicron remnant[x] => chylomicron remnant[s]	Exchange reactions	Core	0	Connectivity
HMR_9029	x	VLDL remnant[x] => VLDL remnant[s]	Exchange reactions	Core	0	Connectivity
HMR_9030	x	HDL remnant[x] => HDL remnant[s]	Exchange reactions	Core	0	Connectivity
HMR_9031	x	LDL remnant[x] => LDL remnant[s]	Exchange reactions	Core	0	Connectivity
HMR_9032	x	SMCFA-blood-pool[x] => SMCFA-blood-pool[s]	Exchange reactions	Core	0	Connectivity
HMR_9808	x	propanoate[x] <=> propanoate[s]	Exchange reactions	Core	0	Connectivity
HMR_9809	x	butyrate[x] <=> butyrate[s]	Exchange reactions	Core	0	Connectivity
HMR_9810	x	valeric acid[x] <=> valeric acid[s]	Exchange reactions	Core	0	Connectivity
HMR_9811	x	hexanoic acid[x] <=> hexanoic acid[s]	Exchange reactions	Core	0	Connectivity
HMR_9812	x	heptylic acid[x] <=> heptylic acid[s]	Exchange reactions	Core	0	Connectivity
HMR_9813	x	octanoic acid[x] <=> octanoic acid[s]	Exchange reactions	Core	0	Connectivity
HMR_9814	x	nonanoic acid[x] <=> nonanoic acid[s]	Exchange reactions	Core	0	Connectivity
HMR_9815	x	decanoic acid[x] <=> decanoic acid[s]	Exchange reactions	Core	0	Connectivity
HMR_9816	x	undecylic acid[x] <=> undecylic acid[s]	Exchange reactions	Core	0	Connectivity
HMR_9033	x	NEFA blood pool in[x] <=> NEFA blood pool in[s]	Exchange reactions	Core	0	Connectivity
HMR_9034	x	glucose[x] <=> glucose[s]	Exchange reactions	Core	0	Connectivity
HMR_9035	x	linoleate[x] => linoleate[s]	Exchange reactions	Core	0	Connectivity
HMR_9036	x	linolenate[x] => linolenate[s]	Exchange reactions	Core	0	Connectivity
HMR_9037	x	phytanic acid[x] => phytanic acid[s]	Exchange reactions	Core	0	Connectivity
HMR_9038	x	histidine[x] => histidine[s]	Exchange reactions	Core	0	Connectivity
HMR_9039	x	isoleucine[x] => isoleucine[s]	Exchange reactions	Core	0	Connectivity
HMR_9040	x	leucine[x] => leucine[s]	Exchange reactions	Core	0	Connectivity
HMR_9041	x	lysine[x] => lysine[s]	Exchange reactions	Core	0	Connectivity
HMR_9042	x	methionine[x] => methionine[s]	Exchange reactions	Core	0	Connectivity
HMR_9043	x	phenylalanine[x] => phenylalanine[s]	Exchange reactions	Core	0	Connectivity
HMR_9044	x	threonine[x] => threonine[s]	Exchange reactions	Core	0	Connectivity
HMR_9045	x	tryptophan[x] => tryptophan[s]	Exchange reactions	Core	0	Connectivity
HMR_9046	x	valine[x] => valine[s]	Exchange reactions	Core	0	Connectivity
HMR_9047	x	H2O[x] <=> H2O[s]	Exchange reactions	Core	0	Connectivity
HMR_9048	x	O2[x] => O2[s]	Exchange reactions	Core	0	Connectivity
HMR_9049	x	VLDL[s] => VLDL[x]	Exchange reactions	Core	0	Connectivity
HMR_9050	x	HDL[s] => HDL[x]	Exchange reactions	Core	0	Connectivity
HMR_9051	x	LDL[s] => LDL[x]	Exchange reactions	Core	0	Connectivity
HMR_9052	x	chylomicron remnant[s] => chylomicron remnant[x]	Exchange reactions	Core	0	Connectivity
HMR_9053	x	VLDL remnant[s] => VLDL remnant[x]	Exchange reactions	Core	0	Connectivity
HMR_9054	x	HDL remnant[s] => HDL remnant[x]	Exchange reactions	Core	0	Connectivity
HMR_9055	x	LDL remnant[s] => LDL remnant[x]	Exchange reactions	Core	0	Connectivity
HMR_9058	x	CO2[s] => CO2[x]	Exchange reactions	Core	0	Connectivity
HMR_9061	x	alanine[x] <=> alanine[s]	Exchange reactions	Core	0	Connectivity
HMR_9062	x	asparagine[x] <=> asparagine[s]	Exchange reactions	Core	0	Connectivity
HMR_9063	x	glutamine[x] <=> glutamine[s]	Exchange reactions	Core	0	Connectivity
HMR_9064	x	tyrosine[x] <=> tyrosine[s]	Exchange reactions	Core	0	Connectivity
HMR_9065	x	cysteine[x] <=> cysteine[s]	Exchange reactions	Core	0	Connectivity
HMR_9066	x	arginine[x] <=> arginine[s]	Exchange reactions	Core	0	Connectivity
HMR_9067	x	glycine[x] <=> glycine[s]	Exchange reactions	Core	0	Connectivity
HMR_9068	x	proline[x] <=> proline[s]	Exchange reactions	Core	0	Connectivity
HMR_9069	x	serine[x] <=> serine[s]	Exchange reactions	Core	0	Connectivity
HMR_9070	x	aspartate[x] <=> aspartate[s]	Exchange reactions	Core	0	Connectivity
HMR_9071	x	glutamate[x] <=> glutamate[s]	Exchange reactions	Core	0	Connectivity
HMR_9072	x	Pi[x] <=> Pi[s]	Exchange reactions	Core	0	Connectivity
HMR_9073	x	NH3[x] <=> NH3[s]	Exchange reactions	Core	0	Connectivity
HMR_9074	x	sulfate[x] <=> sulfate[s]	Exchange reactions	Core	0	Connectivity
HMR_9075	x	urate[x] <=> urate[s]	Exchange reactions	Core	0	Connectivity
HMR_9076	x	Fe2+[x] <=> Fe2+[s]	Exchange reactions	Core	0	Connectivity
HMR_9077	x	Na+[x] <=> Na+[s]	Exchange reactions	Core	0	Connectivity
HMR_9078	x	HCO3-[x] <=> HCO3-[s]	Exchange reactions	Core	0	Connectivity
HMR_9079	x	H+[x] <=> H+[s]	Exchange reactions	Core	0	Connectivity
HMR_9080	x	zinc[x] <=> zinc[s]	Exchange reactions	Core	0	Connectivity
HMR_9081	x	K+[x] <=> K+[s]	Exchange reactions	Core	0	Connectivity
HMR_9083	x	choline[x] <=> choline[s]	Exchange reactions	Core	0	Connectivity
HMR_9084	x	ethanolamine[x] <=> ethanolamine[s]	Exchange reactions	Core	0	Connectivity
HMR_9085	x	glycerol[x] <=> glycerol[s]	Exchange reactions	Core	0	Connectivity
HMR_9086	x	acetate[x] <=> acetate[s]	Exchange reactions	Core	0	Connectivity
HMR_9087	x	ornithine[x] <=> ornithine[s]	Exchange reactions	Core	0	Connectivity
HMR_9088	x	sulfite[x] <=> sulfite[s]	Exchange reactions	Core	0	Connectivity
HMR_9089	x	phospholipids extracellular pool[x] <=> phospholipids extracellular pool[s]	Exchange reactions	Core	0	Connectivity
HMR_9090	x	methylimidazoleacetic acid[x] <=> methylimidazoleacetic acid[s]	Exchange reactions	Core	0	Connectivity
HMR_9091	x	4-aminobutyrate[x] <=> 4-aminobutyrate[s]	Exchange reactions	Core	0	Connectivity
HMR_9092	x	dopamine[x] <=> dopamine[s]	Exchange reactions	Core	0	Connectivity
HMR_9093	x	noradrenaline[x] <=> noradrenaline[s]	Exchange reactions	Core	0	Connectivity
HMR_9094	x	5-hydroxy-L-tryptophan[x] <=> 5-hydroxy-L-tryptophan[s]	Exchange reactions	Core	0	Connectivity
HMR_9095	x	adrenaline[x] <=> adrenaline[s]	Exchange reactions	Core	0	Connectivity
HMR_9096	x	Fe3+[x] <=> Fe3+[s]	Exchange reactions	Core	0	Connectivity
HMR_9097	x	D-aspartate[x] <=> D-aspartate[s]	Exchange reactions	Core	0	Connectivity
HMR_9098	x	D-alanine[x] <=> D-alanine[s]	Exchange reactions	Core	0	Connectivity
HMR_9099	x	ethanol[x] <=> ethanol[s]	Exchange reactions	Core	0	Connectivity
HMR_9100	x	5-formyl-THF[x] <=> 5-formyl-THF[s]	Exchange reactions	Core	0	Connectivity
HMR_9101	x	PNP[x] <=> PNP[s]	Exchange reactions	Core	0	Connectivity
HMR_9102	x	lactose[x] <=> lactose[s]	Exchange reactions	Core	0	Connectivity
HMR_9103	x	H2S[x] <=> H2S[s]	Exchange reactions	Core	0	Connectivity
HMR_9104	x	1-methylnicotinamide[x] <=> 1-methylnicotinamide[s]	Exchange reactions	Core	0	Connectivity
HMR_9105	x	thiamin-P[x] <=> thiamin-P[s]	Exchange reactions	Core	0	Connectivity
HMR_9106	x	thiamin-PPP[x] <=> thiamin-PPP[s]	Exchange reactions	Core	0	Connectivity
HMR_9107	x	heme[x] <=> heme[s]	Exchange reactions	Core	0	Connectivity
HMR_9108	x	dihydroneopterin[x] <=> dihydroneopterin[s]	Exchange reactions	Core	0	Connectivity
HMR_9109	x	biotin[x] <=> biotin[s]	Exchange reactions	Core	0	Connectivity
HMR_9110	x	biocytin[x] <=> biocytin[s]	Exchange reactions	Core	0	Connectivity
HMR_9111	x	heparan sulfate proteoglycan[x] <=> heparan sulfate proteoglycan[s]	Exchange reactions	Core	0	Connectivity
HMR_9113	x	keratan sulfate I[x] <=> keratan sulfate I[s]	Exchange reactions	Core	0	Connectivity
HMR_9114	x	keratan sulfate I, degradation product 1[x] <=> keratan sulfate I, degradation product 1[s]	Exchange reactions	Core	0	Connectivity
HMR_9115	x	keratan sulfate II (core 2-linked)[x] <=> keratan sulfate II (core 2-linked)[s]	Exchange reactions	Core	0	Connectivity
HMR_9116	x	keratan sulfate II (core 4-linked)[x] <=> keratan sulfate II (core 4-linked)[s]	Exchange reactions	Core	0	Connectivity
HMR_9117	x	chondroitin sulfate A (GalNAc4S-GlcA) proteoglycan[x] <=> chondroitin sulfate A (GalNAc4S-GlcA) proteoglycan[s]	Exchange reactions	Core	0	Connectivity
HMR_9118	x	chondroitin sulfate B - dermatan sulfate (IdoA2S-GalNAc4S) proteoglycan[x] <=> chondroitin sulfate B - dermatan sulfate (IdoA2S-GalNAc4S) proteoglycan[s]	Exchange reactions	Core	0	Connectivity
HMR_9119	x	chondroitin sulfate C (GalNAc6S-GlcA) proteoglycan[x] <=> chondroitin sulfate C (GalNAc6S-GlcA) proteoglycan[s]	Exchange reactions	Core	0	Connectivity
HMR_9120	x	chondroitin sulfate D (GlcNAc6S-GlcA2S) proteoglycan[x] <=> chondroitin sulfate D (GlcNAc6S-GlcA2S) proteoglycan[s]	Exchange reactions	Core	0	Connectivity
HMR_9121	x	chondroitin sulfate E (GalNAc4,6diS-GlcA) proteoglycan[x] <=> chondroitin sulfate E (GalNAc4,6diS-GlcA) proteoglycan[s]	Exchange reactions	Core	0	Connectivity
HMR_9122	x	hyaluronate[x] <=> hyaluronate[s]	Exchange reactions	Core	0	Connectivity
HMR_9123	x	hyaluronan biosynthesis, precursor 1[x] <=> hyaluronan biosynthesis, precursor 1[s]	Exchange reactions	Core	0	Connectivity
HMR_9124	x	de-Fuc form of PA6[x] <=> de-Fuc form of PA6[s]	Exchange reactions	Core	0	Connectivity
HMR_9125	x	PA6[x] <=> PA6[s]	Exchange reactions	Core	0	Connectivity
HMR_9126	x	n2m2nmasn[x] <=> n2m2nmasn[s]	Exchange reactions	Core	0	Connectivity
HMR_9127	x	sialyl-Tn antigen[x] <=> sialyl-Tn antigen[s]	Exchange reactions	Core	0	Connectivity
HMR_9128	x	disialyl-T antigen[x] <=> disialyl-T antigen[s]	Exchange reactions	Core	0	Connectivity
HMR_9129	x	estradiol-17beta 3-glucuronide[x] <=> estradiol-17beta 3-glucuronide[s]	Exchange reactions	Core	0	Connectivity
HMR_9130	x	LPL[x] <=> LPL[s]	Exchange reactions	Core	0	Connectivity
HMR_9131	x	sarcosine[x] <=> sarcosine[s]	Exchange reactions	Core	0	Connectivity
HMR_9132	x	acetoacetate[x] <=> acetoacetate[s]	Exchange reactions	Core	0	Connectivity
HMR_9133	x	pyruvate[x] <=> pyruvate[s]	Exchange reactions	Core	0	Connectivity
HMR_9134	x	(R)-3-hydroxybutanoate[x] <=> (R)-3-hydroxybutanoate[s]	Exchange reactions	Core	0	Connectivity
HMR_9135	x	L-lactate[x] <=> L-lactate[s]	Exchange reactions	Core	0	Connectivity
HMR_9136	x	D-lactate[x] <=> D-lactate[s]	Exchange reactions	Core	0	Connectivity
HMR_9137	x	mannose[x] <=> mannose[s]	Exchange reactions	Core	0	Connectivity
HMR_9138	x	xylitol[x] <=> xylitol[s]	Exchange reactions	Core	0	Connectivity
HMR_9139	x	fructose[x] <=> fructose[s]	Exchange reactions	Core	0	Connectivity
HMR_9140	x	galactose[x] <=> galactose[s]	Exchange reactions	Core	0	Connectivity
HMR_9141	x	ADP-ribose[x] <=> ADP-ribose[s]	Exchange reactions	Core	0	Connectivity
HMR_9142	x	nicotinate[x] <=> nicotinate[s]	Exchange reactions	Core	0	Connectivity
HMR_9143	x	riboflavin[x] <=> riboflavin[s]	Exchange reactions	Core	0	Connectivity
HMR_9144	x	pyridoxine[x] <=> pyridoxine[s]	Exchange reactions	Core	0	Connectivity
HMR_9145	x	pantothenate[x] <=> pantothenate[s]	Exchange reactions	Core	0	Connectivity
HMR_9146	x	folate[x] <=> folate[s]	Exchange reactions	Core	0	Connectivity
HMR_9147	x	retinol[x] <=> retinol[s]	Exchange reactions	Core	0	Connectivity
HMR_9148	x	iodide[x] <=> iodide[s]	Exchange reactions	Core	0	Connectivity
HMR_9149	x	nitrite[x] <=> nitrite[s]	Exchange reactions	Core	0	Connectivity
HMR_9150	x	chloride[x] <=> chloride[s]	Exchange reactions	Core	0	Connectivity
HMR_9151	x	alpha-tocopherol[x] <=> alpha-tocopherol[s]	Exchange reactions	Core	0	Connectivity
HMR_9152	x	alpha-tocotrienol[x] <=> alpha-tocotrienol[s]	Exchange reactions	Core	0	Connectivity
HMR_9153	x	gamma-tocopherol[x] <=> gamma-tocopherol[s]	Exchange reactions	Core	0	Connectivity
HMR_9154	x	gamma-tocotrienol[x] <=> gamma-tocotrienol[s]	Exchange reactions	Core	0	Connectivity
HMR_9155	x	ITP[x] <=> ITP[s]	Exchange reactions	Core	0	Connectivity
HMR_9156	x	dITP[x] <=> dITP[s]	Exchange reactions	Core	0	Connectivity
HMR_9158	x	ascorbate[x] <=> ascorbate[s]	Exchange reactions	Core	0	Connectivity
HMR_9159	x	thiamin[x] <=> thiamin[s]	Exchange reactions	Core	0	Connectivity
HMR_9160	x	hydrogen-cyanide[x] <=> hydrogen-cyanide[s]	Exchange reactions	Core	0	Connectivity
HMR_9161	x	homoserine[x] <=> homoserine[s]	Exchange reactions	Core	0	Connectivity
HMR_9163	x	leukotriene F4[x] <=> leukotriene F4[s]	Exchange reactions	Core	0	Connectivity
HMR_9165	x	oxalate[x] <=> oxalate[s]	Exchange reactions	Core	0	Connectivity
HMR_9166	x	chitin-component[x] <=> chitin-component[s]	Exchange reactions	Core	0	Connectivity
HMR_9167	x	lipoic acid[x] <=> lipoic acid[s]	Exchange reactions	Core	0	Connectivity
HMR_9168	x	glucosamine[x] <=> glucosamine[s]	Exchange reactions	Core	0	Connectivity
HMR_9169	x	selenate[x] <=> selenate[s]	Exchange reactions	Core	0	Connectivity
HMR_9171	x	2-acetyl-1-alkyl-sn-glycero-3-phosphocholine[x] <=> 2-acetyl-1-alkyl-sn-glycero-3-phosphocholine[s]	Exchange reactions	Core	0	Connectivity
HMR_9172	x	1-organyl-2-lyso-sn-glycero-3-phosphocholine[x] <=> 1-organyl-2-lyso-sn-glycero-3-phosphocholine[s]	Exchange reactions	Core	0	Connectivity
HMR_9201	x	citrulline[x] <=> citrulline[s]	Exchange reactions	Core	0	Connectivity
HMR_9203	x	D-xylose[x] <=> D-xylose[s]	Exchange reactions	Core	0	Connectivity
HMR_9204	x	glycophosphatidylinositol-(GPI)-anchored-protein-precursor[x] <=> glycophosphatidylinositol-(GPI)-anchored-protein-precursor[s]	Exchange reactions	Core	0	Connectivity
HMR_9205	x	10-formyl-THF[x] <=> 10-formyl-THF[s]	Exchange reactions	Core	0	Connectivity
HMR_9206	x	10-formyl-THF-glu(5)[x] <=> 10-formyl-THF-glu(5)[s]	Exchange reactions	Core	0	Connectivity
HMR_9207	x	10-formyl-THF-glu(6)[x] <=> 10-formyl-THF-glu(6)[s]	Exchange reactions	Core	0	Connectivity
HMR_9208	x	10-formyl-THF-glu(7)[x] <=> 10-formyl-THF-glu(7)[s]	Exchange reactions	Core	0	Connectivity
HMR_9209	x	fatty acid-retinol pool[x] <=> fatty acid-retinol pool[s]	Exchange reactions	Core	0	Connectivity
HMR_9210	x	13-cis-retinoyl-glucuronide[x] <=> 13-cis-retinoyl-glucuronide[s]	Exchange reactions	Core	0	Connectivity
HMR_9211	x	24R,25-dihyoxyvitamin D2[x] <=> 24R,25-dihyoxyvitamin D2[s]	Exchange reactions	Core	0	Connectivity
HMR_9212	x	(24R)-24,25-dihydroxycalciol[x] <=> (24R)-24,25-dihydroxycalciol[s]	Exchange reactions	Core	0	Connectivity
HMR_9213	x	4-nitrocatechol[x] <=> 4-nitrocatechol[s]	Exchange reactions	Core	0	Connectivity
HMR_9214	x	25-hydroxyvitamin D2[x] <=> 25-hydroxyvitamin D2[s]	Exchange reactions	Core	0	Connectivity
